student_code	school_code	benchmark_test_code	test_score
103437927	NULL	G7DBA_ELA_2013-04-01	63.89
104549100	NULL	Geom_2013-04-01	22.86
104089214	NULL	G5DBA_ELA_2013-04-01	52.94
103448460	NULL	G6Math_2013-04-01	60.61
970025601	NULL	G4Math_2013-04-01	43.18
102748605	NULL	G9DBA_ELA_2013-04-01	41.18
103422994	NULL	G8DBA_ELA_2013-04-01	30.30
102940129	NULL	Geom_2013-04-01	60.00
102901907	NULL	Geom_2013-04-01	34.29
565853785	NULL	G6DBA_ELA_2013-04-01	72.97
103320644	NULL	G8PDBA_ELA_2013-04-01	57.35
104569546	NULL	G6DBA_ELA_2013-04-01	78.38
100061324	NULL	G9DBA_ELA_2013-04-01	58.82
100123439	NULL	G10DBA_ELA_2013-04-01	38.24
102859204	NULL	G10DBA_ELA_2013-04-01	79.41
103442208	NULL	G8DBA_ELA_2013-04-01	39.39
970022564	NULL	Alg1_2013-04-01	32.35
970033420	NULL	G5Math_2013-04-01	47.37
970047485	NULL	G6Math_2013-04-01	42.42
970088921	NULL	G5Math_2013-04-01	57.89
102942976	NULL	Alg1_2013-04-01	38.24
104629050	NULL	G6DBA_ELA_2013-04-01	81.08
970097384	NULL	G4Math_2013-04-01	77.27
693955429	NULL	G5DBA_ELA_2013-04-01	73.53
102126349	NULL	Alg1_2013-04-01	0.00
100102003	NULL	G9DBA_ELA_2013-04-01	0.00
102718848	NULL	G10DBA_ELA_2013-04-01	50.00
104233416	NULL	G7DBA_ELA_2013-04-01	91.67
102915840	NULL	Geom_2013-04-01	2.86
795713213	NULL	G5Math_2013-04-01	26.32
104042288	NULL	G7DBA_ELA_2013-04-01	88.89
970045633	NULL	G8MathP_2013-04-01	47.82
102712163	NULL	Geom_2013-04-01	31.43
970098808	NULL	G5Math_2013-04-01	78.95
970032096	NULL	G6DBA_ELA_2013-04-01	86.49
823334784	NULL	G5Math_2013-04-01	68.42
970027042	NULL	G4DBA_ELA_2013-04-01	74.19
103470977	NULL	G8Math_2013-04-01	64.52
104657663	NULL	G7DBA_ELA_2013-04-01	52.78
103483145	NULL	G8DBA_ELA_2013-04-01	51.52
104131727	NULL	G7DBA_ELA_2013-04-01	52.78
100109636	NULL	Geom_2013-04-01	65.71
104618483	NULL	G6Math_2013-04-01	75.76
102950300	NULL	Alg1_2013-04-01	50.00
103447538	NULL	G8DBA_ELA_2013-04-01	57.58
970017767	NULL	G5Math_2013-04-01	57.89
970023175	NULL	G5DBA_ELA_2013-04-01	23.53
634528715	NULL	G5Math_2013-04-01	26.32
103431714	NULL	G8Math_2013-04-01	54.84
543828685	NULL	G5DBA_ELA_2013-04-01	41.18
237441720	NULL	G6Math_2013-04-01	54.55
970021641	NULL	G8DBA_ELA_2013-04-01	51.52
104582531	NULL	G6DBA_ELA_2013-04-01	72.97
104255187	NULL	G7Math_2013-04-01	33.33
970078743	NULL	G6Math_2013-04-01	81.82
103445961	NULL	G8DBA_ELA_2013-04-01	87.88
970076469	NULL	G10DBA_ELA_2013-04-01	64.71
104066527	NULL	G7DBA_ELA_2013-04-01	30.56
970063727	NULL	G6DBA_ELA_2013-04-01	62.16
970025005	NULL	G4Math_2013-04-01	90.91
658185830	NULL	G6DBA_ELA_2013-04-01	70.27
791684343	NULL	G6Math_2013-04-01	42.42
102962891	NULL	G10DBA_ELA_2013-04-01	76.47
104044706	NULL	G7DBA_ELA_2013-04-01	47.22
970028128	NULL	G4Math_2013-04-01	31.82
102907151	NULL	G8DBA_ELA_2013-04-01	24.24
102772068	NULL	G10DBA_ELA_2013-04-01	58.82
102762788	NULL	G10DBA_ELA_2013-04-01	26.47
102808839	NULL	Geom_2013-04-01	57.14
102979168	NULL	Geom_2013-04-01	40.00
104658034	NULL	G6DBA_ELA_2013-04-01	24.32
970076950	NULL	G7DBA_ELA_2013-04-01	30.56
104032172	NULL	G7Math_2013-04-01	61.11
103981965	NULL	G10DBA_ELA_2013-04-01	79.41
970024170	NULL	G5DBA_ELA_2013-04-01	79.41
104217864	NULL	G7Math_2013-04-01	27.78
191371350	NULL	G5Math_2013-04-01	15.79
555429851	NULL	G10DBA_ELA_2013-04-01	82.35
814136370	NULL	G6Math_2013-04-01	33.33
103494431	NULL	G8DBA_ELA_2013-04-01	60.61
970038286	NULL	G5DBA_ELA_2013-04-01	52.94
970022549	NULL	G4Math_2013-04-01	68.18
104573290	NULL	G6Math_2013-04-01	87.88
102781473	NULL	Geom_2013-04-01	37.14
276632585	NULL	G6Math_2013-04-01	45.45
970033589	NULL	G4DBA_ELA_2013-04-01	16.13
970035397	NULL	G4DBA_ELA_2013-04-01	29.03
104571146	NULL	G6DBA_ELA_2013-04-01	75.68
970036108	NULL	G4DBA_ELA_2013-04-01	61.29
100087733	NULL	G10DBA_ELA_2013-04-01	47.06
103409678	NULL	G8DBA_ELA_2013-04-01	78.79
102926540	NULL	G9DBA_ELA_2013-04-01	73.53
447747890	NULL	G6Math_2013-04-01	75.76
103423562	NULL	G8DBA_ELA_2013-04-01	51.52
656899614	NULL	G4Math_2013-04-01	52.27
970061899	NULL	G9DBA_ELA_2013-04-01	70.59
970062551	NULL	G5DBA_ELA_2013-04-01	50.00
103462362	NULL	Alg1_2013-04-01	82.35
970026182	NULL	G4Math_2013-04-01	47.73
487577967	NULL	G6Math_2013-04-01	42.42
970075938	NULL	Alg1_2013-04-01	79.41
104587209	NULL	G6Math_2013-04-01	57.58
721441970	NULL	G5Math_2013-04-01	47.37
576145411	NULL	G5Math_2013-04-01	78.95
970029683	NULL	G4Math_2013-04-01	47.73
100015312	NULL	G9DBA_ELA_2013-04-01	58.82
104177993	NULL	G5DBA_ELA_2013-04-01	85.29
100076934	NULL	Geom_2013-04-01	68.57
970094781	NULL	G8Math_2013-04-01	41.94
970043764	NULL	G5Math_2013-04-01	100.00
271235822	NULL	G5Math_2013-04-01	36.84
828128256	NULL	G8DBA_ELA_2013-04-01	63.64
103454278	NULL	G8DBA_ELA_2013-04-01	60.61
100111897	NULL	Alg1_2013-04-01	32.35
103879789	NULL	G6DBA_ELA_2013-04-01	29.73
353969769	NULL	G5Math_2013-04-01	89.47
103536074	NULL	G5Math_2013-04-01	57.89
103564423	NULL	Alg1_2013-04-01	64.71
102996337	NULL	Alg1_2013-04-01	17.65
827689530	NULL	G5Math_2013-04-01	21.05
102862893	NULL	G10DBA_ELA_2013-04-01	73.53
970076989	NULL	G5Math_2013-04-01	47.37
970027724	NULL	G4Math_2013-04-01	68.18
970072024	NULL	G10DBA_ELA_2013-04-01	82.35
102806247	NULL	Alg1_2013-04-01	55.88
104449061	NULL	G6Math_2013-04-01	48.48
102828498	NULL	G9DBA_ELA_2013-04-01	44.12
970007032	NULL	G6Math_2013-04-01	75.76
644627358	NULL	G5Math_2013-04-01	31.58
104041488	NULL	G7Math_2013-04-01	61.11
970075250	NULL	G6DBA_ELA_2013-04-01	54.05
104142716	NULL	G7Math_2013-04-01	52.78
462668773	NULL	G6DBA_ELA_2013-04-01	29.73
102712429	NULL	G10DBA_ELA_2013-04-01	76.47
970023306	NULL	G8MathP_2013-04-01	75.91
970092304	NULL	G5Math_2013-04-01	73.68
826986259	NULL	G6Math_2013-04-01	60.61
103458857	NULL	G8Math_2013-04-01	38.71
970028673	NULL	G6DBA_ELA_2013-04-01	56.76
970034558	NULL	G4DBA_ELA_2013-04-01	77.42
970019542	NULL	G4MathS_2013-04-01	52.27
103548020	NULL	G6DBA_ELA_2013-04-01	32.43
104513387	NULL	G5DBA_ELA_2013-04-01	20.59
970022724	NULL	G9DBA_ELA_2013-04-01	79.41
970090853	NULL	G6DBA_ELA_2013-04-01	94.59
626284327	NULL	G6Math_2013-04-01	30.30
970080880	NULL	G4PDBA_ELA_2013-04-01	81.20
102951126	NULL	G8DBA_ELA_2013-04-01	42.42
970026334	NULL	G4DBA_ELA_2013-04-01	77.42
102862851	NULL	Geom_2013-04-01	25.71
776512451	NULL	G5DBA_ELA_2013-04-01	76.47
970079048	NULL	G8DBA_ELA_2013-04-01	30.30
102886306	NULL	Geom_2013-04-01	0.00
970040421	NULL	G5Math_2013-04-01	63.16
970035585	NULL	G5DBA_ELA_2013-04-01	50.00
104218433	NULL	G8DBA_ELA_2013-04-01	78.79
103432597	NULL	G8Math_2013-04-01	48.39
102767084	NULL	G9DBA_ELA_2013-04-01	41.18
185317	NULL	Alg1_2013-04-01	41.18
104122023	NULL	G8Math_2013-04-01	35.48
103776860	NULL	G9DBA_ELA_2013-04-01	64.71
104571526	NULL	G6DBA_ELA_2013-04-01	72.97
970090211	NULL	G4Math_2013-04-01	34.09
102851367	NULL	Alg1S_2013-04-01	82.35
970018775	NULL	G4Math_2013-04-01	59.09
102809670	NULL	G8Math_2013-04-01	41.94
766614689	NULL	G5DBA_ELA_2013-04-01	50.00
103466009	NULL	G8Math_2013-04-01	54.84
374664837	NULL	G6Math_2013-04-01	78.79
104112917	NULL	G7Math_2013-04-01	63.89
104259692	NULL	G7Math_2013-04-01	30.56
102788817	NULL	Alg1_2013-04-01	50.00
104541495	NULL	G9DBA_ELA_2013-04-01	50.00
970078183	NULL	G5DBA_ELA_2013-04-01	85.29
102691250	NULL	Alg1_2013-04-01	14.71
104637889	NULL	G5Math_2013-04-01	26.32
104653985	NULL	G6Math_2013-04-01	100.00
103559696	NULL	G8Math_2013-04-01	61.29
103446712	NULL	G8DBA_ELA_2013-04-01	48.48
104218599	NULL	G7Math_2013-04-01	36.11
736478447	NULL	G5Math_2013-04-01	68.42
102954062	NULL	G10DBA_ELA_2013-04-01	82.35
970027696	NULL	G4Math_2013-04-01	52.27
970033324	NULL	G4DBA_ELA_2013-04-01	51.61
104577663	NULL	G6Math_2013-04-01	33.33
103380911	NULL	G8Math_2013-04-01	48.39
970026485	NULL	G4DBA_ELA_2013-04-01	67.74
970046510	NULL	Alg1_2013-04-01	20.59
104103858	NULL	G7Math_2013-04-01	33.33
411287543	NULL	G6DBA_ELA_2013-04-01	70.27
970023033	NULL	G4Math_2013-04-01	95.45
654223791	NULL	G5DBA_ELA_2013-04-01	38.24
355221987	NULL	G5DBA_ELA_2013-04-01	58.82
103711057	NULL	G6DBA_ELA_2013-04-01	94.59
970052546	NULL	G6Math_2013-04-01	69.70
970041122	NULL	G4PDBA_ELA_2013-04-01	85.60
970021252	NULL	G6DBA_ELA_2013-04-01	40.54
970026217	NULL	G4DBA_ELA_2013-04-01	45.16
104615463	NULL	G4DBA_ELA_2013-04-01	61.29
970086947	NULL	G6Math_2013-04-01	72.73
837432756	NULL	G5DBA_ELA_2013-04-01	58.82
970017877	NULL	G5DBA_ELA_2013-04-01	64.71
970090077	NULL	Alg1_2013-04-01	70.59
102609666	NULL	Alg1_2013-04-01	41.18
103438149	NULL	G8PDBA_ELA_2013-04-01	62.43
102870433	NULL	Geom_2013-04-01	60.00
970030753	NULL	G10DBA_ELA_2013-04-01	32.35
104569959	NULL	G6Math_2013-04-01	60.61
970033202	NULL	G4Math_2013-04-01	61.36
784658965	NULL	G5Math_2013-04-01	42.11
103453742	NULL	G7Math_2013-04-01	27.78
104287867	NULL	G7Math_2013-04-01	75.00
970026272	NULL	G4Math_2013-04-01	75.00
970071070	NULL	G7DBA_ELA_2013-04-01	83.33
101156578	NULL	Geom_2013-04-01	40.00
664631462	NULL	G6DBA_ELA_2013-04-01	78.38
970047947	NULL	G7Math_2013-04-01	86.11
102709326	NULL	G9DBA_ELA_2013-04-01	35.29
970051432	NULL	G6Math_2013-04-01	45.45
970024394	NULL	G6Math_2013-04-01	42.42
103459558	NULL	G8MathP_2013-04-01	28.09
253335939	NULL	G5DBA_ELA_2013-04-01	76.47
970090233	NULL	G5DBA_ELA_2013-04-01	70.59
103773123	NULL	G5DBA_ELA_2013-04-01	52.94
970036600	NULL	G5Math_2013-04-01	68.42
970086535	NULL	G4DBA_ELA_2013-04-01	51.61
579627639	NULL	G6DBA_ELA_2013-04-01	51.35
789156460	NULL	G5DBA_ELA_2013-04-01	67.65
102758497	NULL	G8DBA_ELA_2013-04-01	57.58
103395802	NULL	G8DBA_ELA_2013-04-01	78.79
103436481	NULL	G8PDBA_ELA_2013-04-01	74.59
970021321	NULL	G4Math_2013-04-01	52.27
104037890	NULL	G7Math_2013-04-01	88.89
102940087	NULL	G10DBA_ELA_2013-04-01	67.65
102825890	NULL	Geom_2013-04-01	48.57
970036737	NULL	G7DBA_ELA_2013-04-01	58.33
970037668	NULL	G5DBA_ELA_2013-04-01	61.76
100099647	NULL	G9DBA_ELA_2013-04-01	67.65
104581939	NULL	G6Math_2013-04-01	39.39
104605514	NULL	G4Math_2013-04-01	90.91
970026383	NULL	G4Math_2013-04-01	43.18
102914066	NULL	G9DBA_ELA_2013-04-01	29.41
103472692	NULL	G7DBA_ELA_2013-04-01	61.11
970004981	NULL	G4Math_2013-04-01	72.73
104216973	NULL	G7Math_2013-04-01	52.78
103406419	NULL	G7Math_2013-04-01	27.78
686623943	NULL	G4PDBA_ELA_2013-04-01	63.40
104447438	NULL	G4DBA_ELA_2013-04-01	16.13
970090712	NULL	G7DBA_ELA_2013-04-01	83.33
102808433	NULL	Geom_2013-04-01	54.29
425396793	NULL	G5Math_2013-04-01	21.05
970023716	NULL	G4MathP_2013-04-01	68.67
103412334	NULL	G8Math_2013-04-01	45.16
970065225	NULL	G4Math_2013-04-01	72.73
970014732	NULL	G10DBA_ELA_2013-04-01	76.47
970024166	NULL	Geom_2013-04-01	28.57
102828894	NULL	G9DBA_ELA_2013-04-01	76.47
104215769	NULL	G7Math_2013-04-01	50.00
227684438	NULL	G5Math_2013-04-01	42.11
432277879	NULL	G6DBA_ELA_2013-04-01	62.16
244729539	NULL	G5DBA_ELA_2013-04-01	23.53
103445086	NULL	G8PDBA_ELA_2013-04-01	58.89
103451506	NULL	G8PDBA_ELA_2013-04-01	56.81
174418285	NULL	G5Math_2013-04-01	52.63
887112613	NULL	G5DBA_ELA_2013-04-01	61.76
970097532	NULL	G10DBA_ELA_2013-04-01	38.24
103399804	NULL	G9DBA_ELA_2013-04-01	67.65
970039449	NULL	G6DBA_ELA_2013-04-01	67.57
102921491	NULL	G9DBA_ELA_2013-04-01	79.41
970076517	NULL	G4Math_2013-04-01	59.09
970029995	NULL	G10DBA_ELA_2013-04-01	55.88
874195217	NULL	G4Math_2013-04-01	25.00
100124353	NULL	Alg1_2013-04-01	58.82
970060078	NULL	Geom_2013-04-01	42.86
391338142	NULL	G5Math_2013-04-01	47.37
970018498	NULL	G5DBA_ELA_2013-04-01	76.47
970024883	NULL	G4Math_2013-04-01	95.45
970084315	NULL	G6DBA_ELA_2013-04-01	70.27
277893293	NULL	G5Math_2013-04-01	52.63
104576814	NULL	G6Math_2013-04-01	66.67
970042742	NULL	G8DBA_ELA_2013-04-01	78.79
104610001	NULL	G4DBA_ELA_2013-04-01	9.68
102922267	NULL	Geom_2013-04-01	25.71
103385241	NULL	G8Math_2013-04-01	22.58
422999854	NULL	G6Math_2013-04-01	69.70
144147121	NULL	G5DBA_ELA_2013-04-01	44.12
970029210	NULL	G4DBA_ELA_2013-04-01	90.32
102880929	NULL	Geom_2013-04-01	45.71
103460770	NULL	G8DBA_ELA_2013-04-01	75.76
104089180	NULL	G6DBA_ELA_2013-04-01	43.24
103429007	NULL	Alg1_2013-04-01	91.18
104657291	NULL	G6Math_2013-04-01	72.73
970024065	NULL	G4Math_2013-04-01	68.18
970045049	NULL	G4MathP_2013-04-01	59.44
970028194	NULL	G4Math_2013-04-01	47.73
970025433	NULL	G4Math_2013-04-01	84.09
656455888	NULL	G6DBA_ELA_2013-04-01	75.68
103389714	NULL	G8DBA_ELA_2013-04-01	66.67
104247622	NULL	G7Math_2013-04-01	13.89
102910684	NULL	G10DBA_ELA_2013-04-01	47.06
970050672	NULL	G8DBA_ELA_2013-04-01	48.48
970026701	NULL	G4Math_2013-04-01	86.36
100117852	NULL	G9DBA_ELA_2013-04-01	67.65
970017832	NULL	G5DBA_ELA_2013-04-01	35.29
722734498	NULL	G6Math_2013-04-01	24.24
970030173	NULL	Geom_2013-04-01	68.57
970039749	NULL	G6Math_2013-04-01	57.58
522292655	NULL	G6Math_2013-04-01	81.82
970099026	NULL	G4Math_2013-04-01	18.18
734441991	NULL	G5DBA_ELA_2013-04-01	58.82
272812496	NULL	G6Math_2013-04-01	45.45
970058985	NULL	G4DBA_ELA_2013-04-01	90.32
189494933	NULL	G5Math_2013-04-01	26.32
100104017	NULL	Alg1_2013-04-01	41.18
102767068	NULL	Geom_2013-04-01	54.29
104580832	NULL	G6DBA_ELA_2013-04-01	56.76
970074275	NULL	G5Math_2013-04-01	84.21
102788510	NULL	Alg1_2013-04-01	23.53
970026943	NULL	G4Math_2013-04-01	54.55
970078611	NULL	G5DBA_ELA_2013-04-01	47.06
970019233	NULL	G8MathP_2013-04-01	27.09
102976586	NULL	Alg1_2013-04-01	76.47
103406534	NULL	G8Math_2013-04-01	29.03
622183291	NULL	G5DBA_ELA_2013-04-01	26.47
970067068	NULL	G5DBA_ELA_2013-04-01	50.00
970090487	NULL	G6DBA_ELA_2013-04-01	89.19
970028498	NULL	G4Math_2013-04-01	40.91
970047578	NULL	G8DBA_ELA_2013-04-01	96.97
970022638	NULL	G4DBA_ELA_2013-04-01	54.84
883728461	NULL	G6DBA_ELA_2013-04-01	40.54
104603113	NULL	G6Math_2013-04-01	69.70
103464442	NULL	G8DBA_ELA_2013-04-01	75.76
970089589	NULL	G5Math_2013-04-01	68.42
103380556	NULL	G8MathP_2013-04-01	78.94
970023642	NULL	G4PDBA_ELA_2013-04-01	71.20
970018193	NULL	G6Math_2013-04-01	36.36
864612940	NULL	G5Math_2013-04-01	68.42
104142443	NULL	G6Math_2013-04-01	60.61
104214648	NULL	G7Math_2013-04-01	52.78
970023832	NULL	G4DBA_ELA_2013-04-01	25.81
970077474	NULL	G5DBA_ELA_2013-04-01	79.41
104129994	NULL	G7DBA_ELA_2013-04-01	22.22
104445614	NULL	G6DBA_ELA_2013-04-01	37.84
970092222	NULL	G4Math_2013-04-01	29.55
104457700	NULL	G4Math_2013-04-01	52.27
102765088	NULL	G9DBA_ELA_2013-04-01	58.82
102967213	NULL	Geom_2013-04-01	71.43
104072079	NULL	G7DBA_ELA_2013-04-01	83.33
841766694	NULL	G5DBA_ELA_2013-04-01	32.35
218145563	NULL	G6DBA_ELA_2013-04-01	35.14
970032202	NULL	G4Math_2013-04-01	70.45
392585311	NULL	G5Math_2013-04-01	68.42
970036388	NULL	G10DBA_ELA_2013-04-01	50.00
451621643	NULL	G5Math_2013-04-01	36.84
148127897	NULL	G6Math_2013-04-01	84.85
103459632	NULL	G8Math_2013-04-01	48.39
185840	NULL	G6Math_2013-04-01	75.76
104056114	NULL	G7DBA_ELA_2013-04-01	63.89
970089944	NULL	G9DBA_ELA_2013-04-01	20.59
104582440	NULL	G6Math_2013-04-01	48.48
102818192	NULL	G8PDBA_ELA_2013-04-01	30.95
103483053	NULL	G8DBA_ELA_2013-04-01	78.79
568969323	NULL	G5DBA_ELA_2013-04-01	55.88
102168986	NULL	G9DBA_ELA_2013-04-01	70.59
102916376	NULL	G9DBA_ELA_2013-04-01	58.82
143559	NULL	G7Math_2013-04-01	30.56
104038641	NULL	G7DBA_ELA_2013-04-01	69.44
970023380	NULL	G4DBA_ELA_2013-04-01	41.94
970023857	NULL	G6DBA_ELA_2013-04-01	81.08
678917964	NULL	G5Math_2013-04-01	68.42
104057807	NULL	G8DBA_ELA_2013-04-01	81.82
970053364	NULL	G8DBA_ELA_2013-04-01	24.24
712732635	NULL	G5Math_2013-04-01	47.37
104019096	NULL	G7DBA_ELA_2013-04-01	77.78
102839875	NULL	Geom_2013-04-01	65.71
970026883	NULL	G4Math_2013-04-01	75.00
103449757	NULL	G8Math_2013-04-01	67.74
758859599	NULL	G5Math_2013-04-01	57.89
814116323	NULL	G4Math_2013-04-01	50.00
145121547	NULL	G5Math_2013-04-01	26.32
104097126	NULL	G7Math_2013-04-01	80.56
104577127	NULL	G6Math_2013-04-01	84.85
970095862	NULL	Alg1_2013-04-01	35.29
562989186	NULL	G5Math_2013-04-01	68.42
267275667	NULL	G5Math_2013-04-01	47.37
100072438	NULL	G9DBA_ELA_2013-04-01	70.59
100103068	NULL	G8Math_2013-04-01	25.81
104089966	NULL	G7DBA_ELA_2013-04-01	58.33
102850294	NULL	Alg1_2013-04-01	5.88
100112796	NULL	G7DBA_ELA_2013-04-01	55.56
102994266	NULL	Alg1_2013-04-01	44.12
714313590	NULL	G6DBA_ELA_2013-04-01	48.65
970096083	NULL	G4MathS_2013-04-01	84.09
970059803	NULL	G6DBA_ELA_2013-04-01	86.49
100120369	NULL	Geom_2013-04-01	34.29
104214762	NULL	G4Math_2013-04-01	56.82
568226781	NULL	G5DBA_ELA_2013-04-01	76.47
103411922	NULL	G8Math_2013-04-01	58.06
970025901	NULL	Alg1_2013-04-01	23.53
103432381	NULL	G8Math_2013-04-01	35.48
228321782	NULL	G5Math_2013-04-01	36.84
104597943	NULL	G8DBA_ELA_2013-04-01	60.61
102601770	NULL	G10DBA_ELA_2013-04-01	47.06
970023071	NULL	G4DBA_ELA_2013-04-01	22.58
104255062	NULL	G8Math_2013-04-01	41.94
102835428	NULL	G10DBA_ELA_2013-04-01	76.47
970045941	NULL	G7Math_2013-04-01	55.56
970080792	NULL	G5Math_2013-04-01	63.16
104255781	NULL	G7Math_2013-04-01	52.78
100114339	NULL	Alg1_2013-04-01	61.76
179238639	NULL	G5DBA_ELA_2013-04-01	44.12
248121527	NULL	G5DBA_ELA_2013-04-01	26.47
103437406	NULL	G9DBA_ELA_2013-04-01	0.00
102811544	NULL	G9DBA_ELA_2013-04-01	52.94
104644448	NULL	G6DBA_ELA_2013-04-01	64.86
104032768	NULL	G7Math_2013-04-01	50.00
338325731	NULL	G6Math_2013-04-01	63.64
100039445	NULL	G10DBA_ELA_2013-04-01	64.71
104066782	NULL	G7Math_2013-04-01	58.33
100104942	NULL	G9DBA_ELA_2013-04-01	61.76
104501630	NULL	G4DBA_ELA_2013-04-01	87.10
104551239	NULL	G4DBA_ELA_2013-04-01	25.81
103473351	NULL	G8DBA_ELA_2013-04-01	69.70
582166559	NULL	G5Math_2013-04-01	68.42
102771482	NULL	Geom_2013-04-01	71.43
104637327	NULL	G6Math_2013-04-01	84.85
274474436	NULL	G5Math_2013-04-01	68.42
104035035	NULL	G7Math_2013-04-01	52.78
104039151	NULL	G7Math_2013-04-01	86.11
104113444	NULL	G7DBA_ELA_2013-04-01	72.22
831118369	NULL	G8DBA_ELA_2013-04-01	33.33
970067371	NULL	G5DBA_ELA_2013-04-01	52.94
970099106	NULL	G7Math_2013-04-01	44.44
885979278	NULL	G6Math_2013-04-01	75.76
102812260	NULL	G9DBA_ELA_2013-04-01	44.12
527314157	NULL	G5Math_2013-04-01	63.16
104141270	NULL	G7Math_2013-04-01	50.00
970076043	NULL	G7Math_2013-04-01	38.89
104169669	NULL	G7Math_2013-04-01	58.33
711853838	NULL	G5Math_2013-04-01	78.95
102734563	NULL	G10DBA_ELA_2013-04-01	47.06
970095660	NULL	G6Math_2013-04-01	63.64
970025909	NULL	G4Math_2013-04-01	77.27
970059186	NULL	Alg1_2013-04-01	67.65
421787417	NULL	G5Math_2013-04-01	84.21
104179635	NULL	G7DBA_ELA_2013-04-01	66.67
102869047	NULL	G8DBA_ELA_2013-04-01	69.70
103435996	NULL	G8Math_2013-04-01	41.94
104096250	NULL	G7Math_2013-04-01	61.11
104310404	NULL	G6MathS_2013-04-01	36.36
970075487	NULL	G7Math_2013-04-01	50.00
103474581	NULL	G8MathP_2013-04-01	73.24
100098524	NULL	Alg1_2013-04-01	47.06
456529643	NULL	G8DBA_ELA_2013-04-01	42.42
103431599	NULL	G8DBA_ELA_2013-04-01	63.64
102731817	NULL	G10DBA_ELA_2013-04-01	52.94
103838116	NULL	Alg1_2013-04-01	20.59
970028334	NULL	G4Math_2013-04-01	38.64
102708823	NULL	Alg1_2013-04-01	61.76
970050545	NULL	G5Math_2013-04-01	78.95
104179544	NULL	G7DBA_ELA_2013-04-01	41.67
970020498	NULL	G4DBA_ELA_2013-04-01	54.84
623712650	NULL	G6Math_2013-04-01	54.55
970031208	NULL	G10DBA_ELA_2013-04-01	70.59
970036452	NULL	G4Math_2013-04-01	61.36
100110931	NULL	Geom_2013-04-01	60.00
970067882	NULL	G7Math_2013-04-01	47.22
970063146	NULL	G5DBA_ELA_2013-04-01	50.00
677313132	NULL	Alg1_2013-04-01	35.29
104385828	NULL	G6Math_2013-04-01	57.58
970063517	NULL	G4Math_2013-04-01	84.09
970022839	NULL	G4Math_2013-04-01	75.00
102922002	NULL	Geom_2013-04-01	20.00
102893120	NULL	G9DBA_ELA_2013-04-01	44.12
102864121	NULL	Geom_2013-04-01	42.86
102887312	NULL	G8DBA_ELA_2013-04-01	30.30
103409819	NULL	G7DBA_ELA_2013-04-01	44.44
103412755	NULL	G8Math_2013-04-01	38.71
970017912	NULL	G5DBA_ELA_2013-04-01	64.71
104130638	NULL	Alg1_2013-04-01	79.41
970025298	NULL	G4Math_2013-04-01	36.36
100042852	NULL	Alg1_2013-04-01	73.53
970092268	NULL	G10DBA_ELA_2013-04-01	64.71
104612338	NULL	G6DBA_ELA_2013-04-01	78.38
103470019	NULL	G7Math_2013-04-01	38.89
970031752	NULL	G4Math_2013-04-01	15.91
104612643	NULL	G6Math_2013-04-01	60.61
104627351	NULL	G6Math_2013-04-01	78.79
102723186	NULL	G9DBA_ELA_2013-04-01	50.00
103456356	NULL	G8DBA_ELA_2013-04-01	48.48
104494653	NULL	Alg1_2013-04-01	47.06
104294731	NULL	G10DBA_ELA_2013-04-01	52.94
970029322	NULL	G4DBA_ELA_2013-04-01	58.06
970044053	NULL	G8DBA_ELA_2013-04-01	48.48
104582135	NULL	G6DBA_ELA_2013-04-01	64.86
970032310	NULL	G4Math_2013-04-01	47.73
193707	NULL	G4DBA_ELA_2013-04-01	38.71
135433993	NULL	G5DBA_ELA_2013-04-01	79.41
418749750	NULL	G5Math_2013-04-01	47.37
103453247	NULL	G8DBA_ELA_2013-04-01	39.39
970033735	NULL	G4DBA_ELA_2013-04-01	22.58
102934031	NULL	G10DBA_ELA_2013-04-01	76.47
970074781	NULL	G4Math_2013-04-01	50.00
103408274	NULL	G8DBA_ELA_2013-04-01	75.76
103371134	NULL	G8Math_2013-04-01	61.29
970026533	NULL	G4DBA_ELA_2013-04-01	51.61
103398178	NULL	G8Math_2013-04-01	29.03
382759223	NULL	G5DBA_ELA_2013-04-01	64.71
970028933	NULL	G4DBA_ELA_2013-04-01	48.39
391292869	NULL	G6DBA_ELA_2013-04-01	43.24
970031705	NULL	G4Math_2013-04-01	72.73
970023961	NULL	G10DBA_ELA_2013-04-01	91.18
825814338	NULL	G5DBA_ELA_2013-04-01	52.94
970067793	NULL	G7DBA_ELA_2013-04-01	27.78
970022076	NULL	G6DBA_ELA_2013-04-01	45.95
103484176	NULL	G8DBA_ELA_2013-04-01	45.45
970024978	NULL	G4Math_2013-04-01	93.18
970090906	NULL	G4Math_2013-04-01	50.00
970024658	NULL	G4DBA_ELA_2013-04-01	64.52
103485090	NULL	G8Math_2013-04-01	58.06
137893665	NULL	G5Math_2013-04-01	73.68
970028349	NULL	G8DBA_ELA_2013-04-01	51.52
970022516	NULL	G7DBA_ELA_2013-04-01	63.89
970026784	NULL	G4Math_2013-04-01	68.18
104657184	NULL	G6DBA_ELA_2013-04-01	94.59
336517255	NULL	G6Math_2013-04-01	48.48
970024964	NULL	G5Math_2013-04-01	68.42
103371787	NULL	G9DBA_ELA_2013-04-01	44.12
970024124	NULL	G4DBA_ELA_2013-04-01	19.35
103396289	NULL	G8MathP_2013-04-01	38.79
970090128	NULL	G10DBA_ELA_2013-04-01	79.41
